## Extracted pulses
# string om time[ns] charge[pe]
50 55 22216.75598330054 1.0434168577194214
50 55 22348.00598330054 2.877823829650879
50 55 22754.25598330054 3.7025864124298096
50 55 22866.75598330054 0.583580732345581
50 55 23635.50598330054 0.7679880857467651
50 55 25041.75598330054 0.5908248424530029
50 55 25748.00598330054 0.9043917059898376
50 56 14259.204686610787 2.994185447692871
50 56 14267.535895781706 0.19706161320209503
50 56 14288.363918709005 0.8555119037628174
50 56 14293.362644211556 1.566811442375183
50 56 14299.1944906312 4.853320121765137
50 56 14305.026337050844 1.97747004032135
50 56 14310.858183470487 0.42374637722969055
50 56 14320.85563447559 0.41364696621894836
50 56 14336.684931900338 0.9297847151756287
50 56 14350.014866573809 1.4164912700653076
50 56 14355.846712993452 0.8590536713600159
50 56 14365.844163998556 2.103027105331421
50 56 14373.342252252383 1.692482590675354
50 56 14381.673461423303 4.035685062408447
50 56 14390.004670594222 3.0142648220062256
50 56 14398.335879765142 6.132781028747559
50 56 14403.334605267693 1.3873955011367798
50 56 14409.166451687337 3.5671145915985107
50 56 14414.99829810698 1.452590823173523
50 56 14420.830144526624 3.188415765762329
50 56 14429.161353697544 5.371806621551514
50 56 14438.325683785555 5.659173965454102
50 56 14444.157530205199 2.057286500930786
50 56 14448.323134790659 3.8380534648895264
50 56 14460.819948547038 4.586549758911133
50 56 14466.651794966681 4.3832550048828125
50 56 14474.9830041376 8.19300651550293
50 56 14482.481092391428 3.5471246242523193
50 56 14492.478543396532 4.594151496887207
50 56 14499.143510733267 5.047911643981934
50 56 14506.641598987095 8.335330963134766
50 56 14513.30656632383 4.986602783203125
50 56 14521.63777549475 3.505124807357788
50 56 14529.135863748577 3.355858564376831
50 56 14538.300193836589 6.800599098205566
50 56 14545.798282090416 2.816699266433716
50 56 14553.296370344244 4.058170795440674
50 56 14562.460700432255 3.2467687129974365
50 56 14569.958788686083 5.759549140930176
50 56 14576.623756022818 2.640645980834961
50 56 14582.455602442462 4.251000881195068
50 56 14594.11929528175 2.094470500946045
50 56 14601.617383535577 8.037294387817383
50 56 14606.616109038128 3.1160051822662354
50 56 14612.447955457772 3.216130256652832
50 56 14618.279801877416 5.229299545288086
50 56 14623.278527379967 3.80715274810791
50 56 14628.277252882519 6.288247108459473
50 56 14633.27597838507 0.7640489935874939
50 56 14639.107824804714 2.910814046859741
50 56 14644.939671224358 5.694289684295654
50 56 14651.604638561093 5.3999247550964355
50 56 14660.473017092516 7.234726428985596
50 56 14685.473017092516 11.7052583694458
50 56 14722.973017092516 20.243812561035156
50 56 14754.223017092516 28.245664596557617
50 56 14804.223017092516 26.854991912841797
50 56 14854.223017092516 20.67987632751465
50 56 14891.723017092516 11.249218940734863
50 56 14929.223017092516 12.339276313781738
50 56 14966.723017092516 13.693014144897461
50 56 15004.223017092516 15.896838188171387
50 56 15035.473017092516 12.768028259277344
50 56 15060.473017092516 7.884632110595703
50 56 15097.973017092516 11.712485313415527
50 56 15122.973017092516 10.685523986816406
50 56 15172.973017092516 17.082317352294922
50 56 15222.973017092516 16.00685691833496
50 56 15285.473017092516 13.352526664733887
50 56 15354.223017092516 14.08257007598877
50 56 15404.223017092516 7.644831657409668
50 56 15460.473017092516 11.138978958129883
50 56 15510.473017092516 3.8432211875915527
50 56 15560.473017092516 8.38710880279541
50 56 15660.473017092516 4.501233100891113
50 56 15722.973017092516 8.645772933959961
50 56 15779.223017092516 2.817756175994873
50 56 15885.473017092516 1.07073175907135
50 56 15929.223017092516 5.2312517166137695
50 56 15985.473017092516 1.3359358310699463
50 56 16260.473017092516 0.7821242809295654
50 56 16322.973017092516 3.226405620574951
50 56 16416.723017092518 1.0566294193267822
50 56 16604.223017092518 0.8631512522697449
50 56 16654.223017092518 5.075361251831055
50 56 16760.473017092518 1.532832384109497
50 56 16954.223017092518 3.0583548545837402
50 56 17254.223017092518 1.8319275379180908
50 56 18679.223017092518 0.6759015917778015
50 56 19591.723017092518 0.6552855968475342
50 56 19654.223017092518 1.5405200719833374
50 56 20705.958180220772 0.7752633690834045
50 56 20728.456810123163 2.286616563796997
50 56 20829.284003389508 0.822710394859314
50 56 20927.61134888891 1.12716805934906
50 56 21579.301395792234 0.962300717830658
50 56 21654.301395792234 2.1246862411499023
50 56 21748.051395792234 0.7724108099937439
50 56 21829.301395792234 2.0648908615112305
50 56 21916.801395792234 0.8768900036811829
50 56 21966.801395792234 11.342180252075195
50 56 22073.051395792234 1.2431001663208008
50 56 22160.551395792234 1.048866868019104
50 56 22348.051395792234 0.799393892288208
50 56 22491.801395792234 0.8979202508926392
50 56 22923.051395792234 4.805171012878418
50 56 23254.301395792234 0.7500016689300537
50 56 23804.301395792234 0.8027835488319397
50 56 24141.801395792234 1.707689881324768
50 56 24485.551395792234 2.345574140548706
50 56 24585.551395792234 1.4045240879058838
50 56 24660.551395792234 1.0172407627105713
50 56 24860.551395792234 0.6411476135253906
50 56 25173.051395792234 0.6258062124252319
50 56 25910.551395792234 12.560606002807617
50 56 26016.801395792234 1.463143229484558
50 56 26366.801395792234 1.0029900074005127
50 57 14269.148662953423 2.698270559310913
50 57 14299.97805002663 0.8366625905036926
50 57 14312.476450191443 1.6871116161346436
50 57 14319.142263612677 0.49909958243370056
50 57 14325.808077033911 0.11048927158117294
50 57 14333.3071171328 0.6290947794914246
50 57 14340.806157231687 1.4636746644973755
50 57 14347.471970652921 2.1712238788604736
50 57 14354.137784074155 2.5520310401916504
50 57 14362.470050850698 1.9935312271118164
50 57 14369.969090949586 2.8921546936035156
50 57 14381.634264436745 1.6383695602416992
50 57 14389.966531213287 5.5911993980407715
50 57 14396.632344634521 0.7721303701400757
50 57 14401.631704700447 2.432521343231201
50 57 14416.629784898223 3.9576737880706787
50 57 14424.128824997111 2.013617753982544
50 57 14432.461091773654 4.3080830574035645
50 57 14443.293038583159 2.947692632675171
50 57 14452.458532037355 4.072241306304932
50 57 14464.956932202169 2.9492924213409424
50 57 14471.622745623403 2.20072078704834
50 57 14477.455332366982 5.742818832397461
50 57 14484.95437246587 7.209968566894531
50 57 14493.286639242413 11.24771499633789
50 57 14501.618906018955 4.8141703605651855
50 57 14509.951172795498 3.7153475284576416
50 57 14522.449572960311 4.382715702056885
50 57 14527.448933026237 2.85823655128479
50 57 14532.448293092162 5.859377384185791
50 57 14541.613786546359 6.160680770874023
50 57 14549.946053322901 3.1115288734436035
50 57 14559.111546777098 3.010453462600708
50 57 14568.277040231294 3.7425131797790527
50 57 14575.776080330183 5.014902114868164
50 57 14582.441893751417 6.5672831535339355
50 57 14592.440613883267 6.640081405639648
50 57 14600.77288065981 5.567065238952637
50 57 14610.77160079166 6.2868242263793945
50 57 14615.770960857586 2.223280906677246
50 57 14620.770320923511 3.0634653568267822
50 57 14625.769680989437 5.9444050788879395
50 57 14631.602267733017 3.7611544132232666
50 57 14638.26808115425 3.287545919418335
50 57 14644.10066789783 6.383118629455566
50 57 14648.266801286101 2.9395840167999268
50 57 14654.099388029681 3.5077738761901855
50 57 14659.098748095606 3.250447988510132
50 57 14664.098108161532 3.525709867477417
50 57 14673.263601615728 1.925769329071045
50 57 14679.535999261978 18.984249114990234
50 57 14710.785999261978 20.58869743347168
50 57 14754.535999261978 23.879911422729492
50 57 14798.285999261978 29.98522186279297
50 57 14848.285999261978 31.254398345947266
50 57 14898.285999261978 19.86643409729004
50 57 14929.535999261978 10.744046211242676
50 57 14960.785999261978 10.963570594787598
50 57 14992.035999261978 8.183985710144043
50 57 15023.285999261978 17.18587303161621
50 57 15073.285999261978 12.481145858764648
50 57 15129.535999261978 17.39812660217285
50 57 15173.285999261978 12.118904113769531
50 57 15223.285999261978 16.95399284362793
50 57 15254.535999261978 6.260912895202637
50 57 15285.785999261978 10.514077186584473
50 57 15323.285999261978 5.282644748687744
50 57 15354.535999261978 10.189228057861328
50 57 15410.785999261978 14.989877700805664
50 57 15473.285999261978 14.992281913757324
50 57 15523.285999261978 10.967025756835938
50 57 15579.535999261978 7.716796398162842
50 57 15623.285999261978 5.385056018829346
50 57 15673.285999261978 5.014954566955566
50 57 15717.035999261978 2.8279247283935547
50 57 15779.535999261978 11.446062088012695
50 57 15804.535999261978 2.69950795173645
50 57 15854.535999261978 2.402096748352051
50 57 15923.285999261978 10.850186347961426
50 57 15985.785999261978 3.4299254417419434
50 57 16048.285999261978 3.9672482013702393
50 57 16123.285999261978 3.387773036956787
50 57 16223.285999261978 2.454632043838501
50 57 16285.785999261978 5.506325721740723
50 57 16348.285999261978 3.3768951892852783
50 57 16435.785999261978 4.198104381561279
50 57 16517.035999261978 1.105677843093872
50 57 16610.785999261978 2.3990025520324707
50 57 16673.285999261978 0.9483059048652649
50 57 16735.785999261978 1.1090353727340698
50 57 17148.285999261978 2.5916130542755127
50 57 17198.285999261978 0.821012556552887
50 57 17342.035999261978 5.638058662414551
50 57 17754.535999261978 1.0187444686889648
50 57 17985.785999261978 0.6295126676559448
50 57 18835.785999261978 0.6812259554862976
50 57 19854.535999261978 1.2773553133010864
50 57 19973.285999261978 3.0881168842315674
50 57 20217.035999261978 1.1861532926559448
50 57 20348.285999261978 1.2165062427520752
50 57 20429.535999261978 1.5094035863876343
50 57 20755.092223824657 1.734453797340393
50 57 20786.74141623938 1.4370477199554443
50 57 20910.864409285317 0.6625916361808777
50 57 20990.00001152469 1.1364375352859497
50 57 21006.660138311938 0.8178906440734863
50 57 21021.65425242046 0.24175408482551575
50 57 21049.143461619416 0.8522934317588806
50 57 21123.281025822587 0.6927393674850464
50 57 21224.24141623938 1.4404664039611816
50 57 21317.99141623938 0.8206269145011902
50 57 21417.99141623938 1.285366415977478
50 57 21474.24141623938 3.682893753051758
50 57 21580.49141623938 1.3236100673675537
50 57 21774.24141623938 4.626653671264648
50 57 21874.24141623938 1.5363097190856934
50 57 21905.49141623938 19.266630172729492
50 57 21967.99141623938 1.9621589183807373
50 57 21999.24141623938 2.099586009979248
50 57 22061.74141623938 1.6959203481674194
50 57 22155.49141623938 2.1783993244171143
50 57 22236.74141623938 0.6527228355407715
50 57 22299.24141623938 1.5746351480484009
50 57 22374.24141623938 3.066371440887451
50 57 22461.74141623938 9.278368949890137
50 57 22561.74141623938 2.489123582839966
50 57 22649.24141623938 4.397269248962402
50 57 22717.99141623938 2.7167809009552
50 57 22805.49141623938 3.3608498573303223
50 57 22874.24141623938 1.8135071992874146
50 57 23186.74141623938 1.0789451599121094
50 57 23286.74141623938 1.7529504299163818
50 57 23530.49141623938 1.5033588409423828
50 57 23761.74141623938 2.5388545989990234
50 57 23849.24141623938 1.1011971235275269
50 57 24449.24141623938 8.949718475341797
50 57 24517.99141623938 1.3908734321594238
50 57 24655.49141623938 4.428879737854004
50 57 24761.74141623938 1.2528386116027832
50 57 25211.74141623938 1.1475967168807983
50 57 25892.99141623938 0.7156073451042175
50 57 26074.24141623938 1.4373557567596436
50 57 26392.99141623938 0.8345890641212463
50 57 26455.49141623938 2.243614673614502
50 57 26555.49141623938 1.63679039478302
50 59 14381.789455376975 1.062165379524231
50 59 14390.955118868424 2.165165901184082
50 59 14401.787266631045 1.141154408454895
50 59 14420.951835749529 2.113177537918091
50 59 14428.451014969805 0.45930686593055725
50 59 14436.783436325668 2.0975637435913086
50 59 14445.11585768153 0.8223804831504822
50 59 14454.28152117298 0.5230310559272766
50 59 14465.1136689356 0.7367092967033386
50 59 14473.446090291463 3.5349035263061523
50 59 14481.778511647326 1.7397249937057495
50 59 14488.444448732016 4.446242809295654
50 59 14498.443354359051 3.6579134464263916
50 59 14508.442259986086 1.9801819324493408
50 59 14515.108197070776 2.1896793842315674
50 59 14523.440618426639 0.7208655476570129
50 59 14530.10655551133 1.781221866607666
50 59 14538.438976867192 4.357759952545166
50 59 14544.271671816296 1.4100565910339355
50 59 14551.770851036572 0.9727670550346375
50 59 14558.436788121262 1.1229503154754639
50 59 14565.102725205952 6.328779220581055
50 59 14578.434599375332 3.359494924545288
50 59 14589.266747137954 4.92098331451416
50 59 14595.932684222644 1.0071320533752441
50 59 14603.43186344292 2.231048107147217
50 59 14609.264558392024 1.6641162633895874
50 59 14615.097253341128 2.707118511199951
50 59 14621.763190425818 1.938908338546753
50 59 14628.429127510508 1.4780398607254028
50 59 14634.261822459612 3.972405195236206
50 59 14639.26127527313 6.431755065917969
50 59 14646.760454493406 4.919843673706055
50 59 14654.259633713682 1.9105128049850464
50 59 14662.592055069545 1.559597373008728
50 59 14671.757718560993 2.0716381072998047
50 59 14678.423655645684 2.3911566734313965
50 59 14685.92283486596 3.2071516513824463
50 59 14691.755529815064 2.259549379348755
50 59 14697.588224764168 1.5327866077423096
50 59 14704.254161848858 1.4487082958221436
50 59 14710.920098933548 2.1175482273101807
50 59 14718.419278153824 1.178884506225586
50 59 14725.085215238514 2.479827404022217
50 59 14730.917910187618 2.307950258255005
50 59 14737.583847272308 3.355587959289551
50 59 14743.416542221412 2.4757986068725586
50 59 14749.249237170516 1.4848054647445679
50 59 14756.748416390792 2.005018711090088
50 59 14762.581111339896 2.5724217891693115
50 59 14770.913532695758 3.5752837657928467
50 59 14801.13988237462 14.111919403076172
50 59 14838.63988237462 7.295976161956787
50 59 14869.88988237462 15.08449649810791
50 59 14926.13988237462 16.15114402770996
50 59 14982.38988237462 15.909876823425293
50 59 15044.88988237462 14.284147262573242
50 59 15107.38988237462 17.7352294921875
50 59 15144.88988237462 8.701393127441406
50 59 15188.63988237462 9.495377540588379
50 59 15244.88988237462 6.588985443115234
50 59 15294.88988237462 9.5967435836792
50 59 15326.13988237462 3.26944899559021
50 59 15376.13988237462 10.566132545471191
50 59 15413.63988237462 2.772735118865967
50 59 15457.38988237462 10.484647750854492
50 59 15513.63988237462 7.269556045532227
50 59 15594.88988237462 8.685931205749512
50 59 15638.63988237462 2.248955726623535
50 59 15682.38988237462 6.140588760375977
50 59 15744.88988237462 2.555527925491333
50 59 15794.88988237462 5.8732075691223145
50 59 15869.88988237462 5.781189918518066
50 59 15944.88988237462 5.410202503204346
50 59 15982.38988237462 1.709157943725586
50 59 16038.63988237462 2.996544599533081
50 59 16076.13988237462 1.827707052230835
50 59 16126.13988237462 4.683102130889893
50 59 16188.63988237462 2.3582522869110107
50 59 16307.38988237462 2.169381618499756
50 59 16651.13988237462 1.960689663887024
50 59 16782.38988237462 1.1479943990707397
50 59 17026.13988237462 6.342923641204834
50 59 17107.38988237462 1.9994410276412964
50 59 17169.88988237462 0.8211972713470459
50 59 17482.38988237462 0.8303661942481995
50 59 19251.13988237462 1.7765617370605469
50 59 20369.88988237462 0.9534105062484741
50 59 20859.947430466476 0.33134472370147705
50 59 20867.447035778918 0.8474447131156921
50 59 20881.61295692464 0.9136537909507751
50 59 21357.21082736931 1.1662662029266357
50 59 21813.46082736931 1.448183536529541
50 59 22082.21082736931 0.9941185712814331
50 59 22669.71082736931 2.2227344512939453
50 59 22850.96082736931 0.9984287619590759
50 59 23013.46082736931 1.767699122428894
50 59 23094.71082736931 1.1173095703125
50 59 23244.71082736931 0.694661021232605
50 59 23400.96082736931 1.9992010593414307
50 59 23700.96082736931 0.7632691264152527
50 59 23769.71082736931 1.191279649734497
50 59 24488.46082736931 3.1331005096435547
50 59 24663.46082736931 1.714792251586914
50 59 25844.71082736931 0.8533420562744141
50 60 14385.800892558667 0.7932283282279968
50 60 14408.297328468485 0.7897664904594421
50 60 14436.626173688255 0.36394795775413513
50 60 14453.29020028812 0.4528065323829651
50 60 14463.288616248039 1.6729985475540161
50 60 14473.287032207958 0.4104061424732208
50 60 14482.452246837884 0.4748188555240631
50 60 14492.450662797803 0.6588122248649597
50 60 14501.615877427728 1.5331459045410156
50 60 14509.94789072766 0.8663470149040222
50 60 14519.113105357586 1.3642464876174927
50 60 14526.611917327526 2.197106122970581
50 60 14533.277527967472 3.0868003368377686
50 60 14541.609541267404 2.471848487854004
50 60 14551.607957227323 2.1947832107543945
50 60 14561.606373187242 1.639475703239441
50 60 14572.437990477154 3.2705960273742676
50 60 14583.269607767066 1.6168882846832275
50 60 14592.434822396992 2.5779120922088623
50 60 14602.43323835691 1.7842204570770264
50 60 14612.43165431683 2.456441879272461
50 60 14623.263271606742 1.819468379020691
50 60 14628.262479586701 2.3367366790771484
50 60 14633.26168756666 1.8325798511505127
50 60 14639.927298206607 3.1307122707366943
50 60 14646.592908846553 2.149616241455078
50 60 14655.758123476478 2.252535104751587
50 60 14662.423734116424 4.414478302001953
50 60 14669.08934475637 1.4659241437911987
50 60 14677.421358056303 1.0560773611068726
50 60 14683.253767366255 2.826529026031494
50 60 14689.919378006201 1.1215249300003052
50 60 14694.91858598616 2.837178945541382
50 60 14700.750995296114 1.201425313949585
50 60 14706.583404606066 1.5991591215133667
50 60 14712.415813916019 3.5424652099609375
50 60 14722.414229875938 4.696750640869141
50 60 14733.24584716585 5.457525730133057
50 60 14742.411061795776 3.993115186691284
50 60 14753.242679085688 2.8265624046325684
50 60 14761.57469238562 2.8642287254333496
50 60 14772.406309675533 4.964181423187256
50 60 14779.071920315479 1.6662721633911133
50 60 14784.904329625431 0.8250910639762878
50 60 14799.808942982709 10.668691635131836
50 60 14849.808942982709 24.813640594482422
50 60 14912.308942982709 14.192391395568848
50 60 14981.058942982709 13.154412269592285
50 60 15037.308942982709 13.352594375610352
50 60 15093.558942982709 16.132463455200195
50 60 15156.058942982709 13.802308082580566
50 60 15212.308942982709 13.003530502319336
50 60 15274.808942982709 11.826072692871094
50 60 15337.308942982709 9.733569145202637
50 60 15381.058942982709 6.905320167541504
50 60 15431.058942982709 6.1933465003967285
50 60 15474.808942982709 7.579416275024414
50 60 15518.558942982709 9.427396774291992
50 60 15549.808942982709 4.704524993896484
50 60 15587.308942982709 8.53388500213623
50 60 15662.308942982709 7.462314605712891
50 60 15699.808942982709 4.533832550048828
50 60 15756.058942982709 3.129671573638916
50 60 15812.308942982709 3.6266369819641113
50 60 15862.308942982709 6.4616265296936035
50 60 15906.058942982709 2.171260118484497
50 60 15949.808942982709 4.199629783630371
50 60 15993.558942982709 2.9702274799346924
50 60 16031.058942982709 4.744359970092773
50 60 16087.308942982709 6.225970268249512
50 60 16143.558942982709 14.081204414367676
50 60 16181.058942982709 4.488190650939941
50 60 16224.808942982709 5.689661026000977
50 60 16274.808942982709 1.8536347150802612
50 60 16318.558942982709 3.5255701541900635
50 60 16399.80894298271 2.0534110069274902
50 60 16556.05894298271 2.1849706172943115
50 60 16643.55894298271 3.1466145515441895
50 60 16706.05894298271 2.0492732524871826
50 60 16799.80894298271 3.0741472244262695
50 60 16849.80894298271 1.5660762786865234
50 60 16924.80894298271 6.690993785858154
50 60 17018.55894298271 0.7923429012298584
50 60 17156.05894298271 2.051513671875
50 60 17212.30894298271 0.6967092752456665
50 60 17287.30894298271 4.657166957855225
50 60 17374.80894298271 1.4334622621536255
50 60 17506.05894298271 1.787305235862732
50 60 17699.80894298271 1.5450348854064941
50 60 17824.80894298271 2.285557746887207
50 60 18162.30894298271 1.8921900987625122
50 60 18806.05894298271 7.391910076141357
50 60 19574.80894298271 1.0537892580032349
50 60 20212.30894298271 1.7210406064987183
50 60 20956.09757040348 0.8955034017562866
50 60 21004.447072092218 0.9448254108428955
50 60 21043.626840702076 0.13534289598464966
50 60 21191.17618206251 1.2957035303115845
50 60 21289.54240963615 1.8310930728912354
50 60 21381.34209499673 1.8695738315582275
50 60 21862.59209499673 1.0455189943313599
50 60 21993.84209499673 1.0072705745697021
50 60 22206.34209499673 0.6568502187728882
50 60 22993.84209499673 2.77876615524292
50 60 23368.84209499673 0.7994771599769592
50 60 23606.34209499673 1.547656536102295
50 60 23912.59209499673 1.2067608833312988
50 60 24512.59209499673 1.3582842350006104
50 60 24756.34209499673 0.5969840884208679
55 50 18211.751335754197 0.964454174041748
55 51 16844.682919150633 1.7576700448989868
55 51 17249.007700644805 0.7891062498092651
55 53 17257.797718331793 0.4187806248664856
55 53 17294.460694711404 0.36513611674308777
55 53 17564.43352077946 0.4064480662345886
55 53 17596.097000380007 1.0987461805343628
55 54 17042.94162109696 0.8426060676574707
56 43 17669.62928519134 0.7708448767662048
56 45 17059.779771993573 1.4905401468276978
56 46 16608.0384586812 1.10475492477417
56 46 17074.850347777596 1.35493803024292
56 47 15689.217931121837 2.298725128173828
56 47 15708.38669672059 0.13557389378547668
56 47 15868.40421824047 1.2173067331314087
56 47 16314.334903403354 0.9954274892807007
56 47 16495.584903403353 1.0949634313583374
56 48 15802.175483640323 1.4242072105407715
56 48 18865.967276733598 1.0858103036880493
56 49 15911.675103868485 0.733457088470459
56 49 16063.385336639803 0.5224142074584961
56 49 16280.947813306357 0.2140222191810608
56 49 17360.61552846235 1.126731514930725
56 50 15311.512544436324 0.24492093920707703
56 50 15346.51019080611 0.7767187356948853
56 50 16070.606285958766 0.6786413192749023
56 50 16158.106285958766 0.912671685218811
56 50 16820.606285958766 1.7764358520507812
56 50 17076.856285958766 1.038813591003418
56 51 15785.36719945011 1.0843722820281982
56 51 16045.446857953946 1.146906852722168
56 51 16755.14102749776 1.6974166631698608
56 51 16855.14102749776 1.289551854133606
56 51 17467.64102749776 0.7957614064216614
56 52 15711.92738539776 0.9536514282226562
56 52 16086.043221929644 0.3729327917098999
56 52 16802.585679308246 1.5386008024215698
56 52 16908.835679308246 1.1706154346466064
56 53 17181.939654561083 0.8648865818977356
56 53 17312.82275227447 1.1444276571273804
56 53 19814.6050965514 1.2288581132888794
56 54 16752.459883477488 0.4287264347076416
56 54 17649.983928171492 1.4107532501220703
56 55 16028.367799942835 0.6469650268554688
56 55 16126.733327510316 0.566672146320343
56 55 16411.826636222853 1.3860419988632202
56 55 16471.741899706707 1.0749799013137817
56 55 17152.991899706707 0.8353668451309204
56 55 17540.491899706707 0.8464728593826294
56 55 17890.491899706707 1.2286330461502075
56 55 18190.491899706707 1.0276435613632202
56 56 15675.486911823022 0.8494184613227844
56 56 16100.324537547338 2.430755615234375
56 56 17019.074537547338 0.7543559074401855
56 56 17219.074537547338 0.6890326142311096
56 56 17525.324537547338 1.1858035326004028
56 57 15530.229871106174 0.8630082011222839
56 57 15630.227276652655 1.3919600248336792
56 57 15763.557150714625 0.1883954256772995
56 57 15775.223514695053 1.4567196369171143
56 57 16209.824230498438 0.7155945897102356
56 57 16316.074230498438 1.6695460081100464
56 57 16497.324230498438 1.5343968868255615
56 57 16859.824230498438 1.5352915525436401
56 57 17441.074230498438 0.9693744778633118
56 57 17628.574230498438 0.823494017124176
56 57 18359.824230498438 1.3488707542419434
56 58 15578.617568002726 0.27780681848526
56 58 16036.734471489166 0.8935410380363464
56 58 16592.984471489166 1.1257498264312744
56 58 16767.984471489166 1.2202436923980713
56 59 15515.984961101733 1.2519937753677368
56 59 16004.57803453389 1.2759491205215454
56 59 16192.07803453389 0.6698775291442871
56 59 16254.57803453389 1.7476646900177002
56 59 16410.82803453389 1.2050092220306396
56 59 16529.57803453389 2.251164674758911
56 59 18704.57803453389 0.8510308861732483
56 60 15759.404883879479 0.690932035446167
56 60 15770.234608050265 0.1935226172208786
56 60 15814.386560438805 1.1673210859298706
56 60 16020.984375389004 1.281589150428772
56 60 16135.946062740326 0.6736384630203247
56 60 16610.046820513497 1.021834135055542
56 60 17103.796820513497 0.7156105041503906
57 37 16084.437583883644 1.2250819206237793
57 39 15521.4026131694 0.9011029005050659
57 40 15394.677220508038 0.8086205720901489
57 40 16187.206803070225 0.9678473472595215
57 40 16824.706803070225 1.5398952960968018
57 41 15551.46086922536 0.8099568486213684
57 41 15613.150946546451 0.970228374004364
57 41 15713.188909769848 0.5754663348197937
57 41 16713.55703398538 1.2792248725891113
57 41 16994.80703398538 0.7244930267333984
57 42 15826.33962178233 1.4656786918640137
57 42 16403.23169429506 1.3317455053329468
57 42 17071.98169429506 0.9609916806221008
57 43 15176.421506515644 0.6339855194091797
57 43 15242.263704236293 0.2679719924926758
57 43 15251.431605184736 2.1630730628967285
57 43 15278.935308030066 0.2785475254058838
57 43 15325.608258313061 1.0697062015533447
57 43 15664.194393648417 0.7589635252952576
57 43 15751.694393648417 1.519114375114441
57 43 16120.444393648417 1.0064482688903809
57 43 16326.694393648417 0.7834376096725464
57 43 16501.694393648417 1.1414504051208496
57 43 16739.194393648417 0.6026052236557007
57 43 16920.444393648417 1.0514072179794312
57 44 15044.488608722977 0.12502530217170715
57 44 15061.161180567624 0.7397320866584778
57 44 15166.342969402493 0.135728120803833
57 44 15355.576659839255 0.9721110463142395
57 44 15398.925346635337 0.3231150805950165
57 44 15502.859580900646 3.4909093379974365
57 44 15596.609580900646 0.9276027679443359
57 44 15690.359580900646 1.1276825666427612
57 44 15840.359580900646 1.2008614540100098
57 44 15952.859580900646 2.056675910949707
57 44 16052.859580900646 1.509505033493042
57 44 16171.609580900646 1.334912896156311
57 44 16665.359580900644 1.35165536403656
57 44 16834.109580900644 0.8955263495445251
57 44 17102.859580900644 1.0685640573501587
57 44 17221.609580900644 1.205592393875122
57 44 17515.359580900644 1.2870550155639648
57 44 18377.859580900644 0.6315192580223083
57 45 15059.518470378192 0.9446631669998169
57 45 15124.492476965137 1.0671467781066895
57 45 15165.309481103093 0.30152663588523865
57 45 15175.305482116459 1.6542202234268188
57 45 15184.468483045377 0.23601777851581573
57 45 15218.621486507758 1.0331138372421265
57 45 15251.941489885643 1.4916777610778809
57 45 15358.565500695027 0.16286849975585938
57 45 15400.215504917422 0.8969717621803284
57 45 15826.422966530414 1.0403528213500977
57 45 15963.922966530414 2.908447265625
57 45 16038.922966530414 5.329545497894287
57 45 16088.922966530414 1.2671774625778198
57 45 16145.172966530414 2.046175241470337
57 45 16207.672966530414 0.8547217845916748
57 45 16663.922966530416 0.9797859787940979
57 45 16963.922966530416 0.8088526725769043
57 45 17570.172966530416 0.8182563781738281
57 45 17651.422966530416 1.1377496719360352
57 45 17976.422966530416 0.7314918637275696
57 45 18901.422966530416 0.7287105321884155
57 46 14820.442755944745 0.5535423755645752
57 46 14856.280557786744 0.17977997660636902
57 46 14977.96239659912 0.7915101051330566
57 46 15040.470190509588 2.1285603046417236
57 46 15075.474555099483 1.509268879890442
57 46 15098.810798159413 0.1329771876335144
57 46 15180.48764886903 0.5451722741127014
57 46 15241.515390102893 1.7033847570419312
57 46 15335.265390102893 3.3219027519226074
57 46 15404.015390102893 0.9151701927185059
57 46 15497.765390102893 2.1943254470825195
57 46 15660.265390102893 0.8189588189125061
57 46 15710.265390102893 2.0231919288635254
57 46 15772.765390102893 0.9459598660469055
57 46 15929.015390102893 2.5052883625030518
57 46 16116.515390102893 0.7268023490905762
57 46 16241.515390102893 1.3153890371322632
57 46 16391.515390102893 0.6005520224571228
57 46 16516.515390102893 1.5351444482803345
57 46 16616.515390102893 1.9455019235610962
57 46 16772.765390102893 2.3665220737457275
57 47 14743.13413636091 1.1264601945877075
57 47 14852.311872277995 0.8471354246139526
57 47 14868.980228906574 2.580418109893799
57 47 14876.480989389434 0.23868277668952942
57 47 14955.65568337509 1.1298974752426147
57 47 14986.49214313796 1.3966180086135864
57 47 15007.327588923685 0.8242570757865906
57 47 15040.664302180843 0.6350489258766174
57 47 15103.170639537866 0.3203076124191284
57 47 15111.504817852156 1.1849586963653564
57 47 15127.339756649306 1.0226383209228516
57 47 15183.611912056316 1.2641551494598389
57 47 15239.861912056316 4.8714375495910645
57 47 15283.611912056316 0.7787021994590759
57 47 15339.861912056316 2.091676950454712
57 47 15414.861912056316 3.0816774368286133
57 47 15502.361912056316 2.1789705753326416
57 47 15546.111912056316 0.9668464064598083
57 47 15589.861912056316 2.9610376358032227
57 47 15658.611912056316 2.136585235595703
57 47 15752.361912056316 2.83280086517334
57 47 15814.861912056316 1.1422418355941772
57 47 15914.861912056316 3.3332650661468506
57 47 15983.611912056316 0.8257536292076111
57 47 16064.861912056316 2.4029924869537354
57 47 16327.361912056316 0.9084854125976562
